id_contrato,idade,renda_mensal,tempo_emprego_anos,score_credito,dividas_ativas,possui_imovel,finalidade,valor_emprestimo,prazo_meses,inadimplente
104493,31,,6.3,446,0,nao,pessoal,5100.0,36,1
104494,28,2907.71,5.0,703,1,sim,veiculo,14800.0,36,0
104495,44,5376.58,6.3,878,2,sim,veiculo,17100.0,36,0
104496,24,2319.45,6.0,487,1,nao,pessoal,7300.0,36,1
104497,34,2903.94,6.0,770,0,sim,pessoal,9500.0,48,0
104498,18,2545.35,0.8,788,1,sim,pessoal,11100.0,60,0
104499,43,12297.72,,448,0,nao,veiculo,46000.0,36,0
104500,34,1412.0,8.1,733,2,nao,reforma,12600.0,24,0
104501,22,3911.0,,605,1,nao,reforma,7600.0,60,0
104502,53,3605.01,8.9,632,1,sim,pessoal,13400.0,12,0
104503,24,2145.64,8.0,598,2,nao,educacao,11500.0,60,0
104504,50,3556.69,15.8,811,1,nao,veiculo,5900.0,36,0
104505,32,4890.51,12.2,625,1,nao,pessoal,13900.0,48,0
104506,59,6172.78,3.9,580,0,nao,negocio,24000.0,36,0
104507,49,4543.89,1.9,582,0,nao,reforma,39200.0,24,1
104508,28,5873.14,2.0,596,1,nao,veiculo,22300.0,24,1
104509,29,6554.81,13.0,500,2,sim,pessoal,36200.0,12,0
104510,47,6295.22,11.6,579,1,nao,pessoal,36100.0,24,0
104511,37,2664.38,3.6,655,2,nao,veiculo,1800.0,24,0
104512,38,4777.54,,693,1,sim,negocio,17500.0,36,0
104513,55,5453.31,,797,0,sim,reforma,14700.0,60,0
104514,31,,5.8,671,1,nao,pessoal,18400.0,12,0
104515,41,1588.55,16.4,578,1,sim,reforma,8500.0,48,0
104516,51,1412.0,1.9,509,0,nao,pessoal,8400.0,24,0
104517,50,,7.8,678,0,sim,pessoal,20600.0,36,0
104518,38,4288.36,4.8,625,1,sim,educacao,16000.0,36,1
104519,37,1878.36,4.7,629,2,sim,veiculo,10900.0,48,0
104520,19,5052.21,3.0,674,3,nao,reforma,17500.0,12,1
104521,27,3455.52,11.0,708,1,nao,pessoal,26100.0,12,0
104522,44,8175.34,7.2,675,0,nao,pessoal,15100.0,24,0
104523,38,4462.81,2.9,618,1,sim,veiculo,29100.0,60,0
104524,41,2094.95,4.6,536,0,nao,veiculo,5900.0,24,0
104525,52,5331.95,0.1,560,0,sim,veiculo,28100.0,36,0
104526,26,4533.57,6.9,750,0,nao,reforma,6200.0,24,0
104527,37,2662.29,13.0,585,1,sim,reforma,11000.0,36,1
104528,42,1722.8,3.5,465,2,sim,reforma,5500.0,36,1
104529,32,3580.14,10.1,791,0,nao,pessoal,12200.0,24,0
104530,57,2389.77,0.7,517,1,sim,veiculo,2900.0,24,1
104531,51,7676.39,7.4,645,0,sim,veiculo,27400.0,24,0
104532,43,3077.53,1.3,704,1,nao,veiculo,11600.0,24,0
104533,62,10699.45,0.3,640,2,sim,pessoal,12900.0,36,0
104534,22,1412.0,2.6,318,0,nao,negocio,2500.0,48,1
104535,40,4010.58,4.1,691,0,nao,pessoal,15400.0,24,0
104536,44,8542.8,3.9,812,0,nao,negocio,38200.0,24,0
104537,29,1999.05,13.0,742,1,nao,educacao,6800.0,24,0
104538,44,3565.71,3.5,364,0,sim,veiculo,12800.0,48,1
104539,27,2546.15,1.1,917,0,nao,pessoal,9100.0,24,0
104540,48,2787.4,1.9,468,0,nao,veiculo,7000.0,60,1
104541,53,4740.79,4.8,500,1,sim,pessoal,14900.0,24,1
104542,43,1888.14,5.7,742,2,nao,negocio,2900.0,24,0
104543,18,2634.22,0.9,699,1,sim,pessoal,6500.0,24,0
104544,28,4276.69,4.8,650,1,nao,veiculo,14600.0,36,0
104545,47,,2.8,566,1,nao,reforma,26200.0,36,1
104546,40,2148.32,1.3,813,2,nao,pessoal,7000.0,24,0
104547,18,4934.35,2.0,635,1,nao,veiculo,59500.0,60,1
104548,55,6192.28,2.9,436,0,sim,reforma,69000.0,48,1
104549,42,2147.82,,800,0,nao,pessoal,7800.0,60,0
104550,30,1621.54,14.0,669,2,nao,pessoal,4400.0,60,0
104551,52,2454.94,2.0,785,3,sim,veiculo,33500.0,36,0
104552,32,4572.87,0.1,714,1,nao,veiculo,25000.0,48,0
104553,32,3942.46,14.1,951,0,nao,veiculo,18000.0,36,0
104554,44,6010.26,6.0,600,1,nao,pessoal,13600.0,36,1
104555,61,3463.5,1.9,642,4,sim,veiculo,9400.0,48,0
104556,59,2491.93,1.0,734,1,sim,pessoal,4800.0,36,0
104557,44,6451.35,6.3,601,1,nao,pessoal,55100.0,36,0
104558,46,2932.57,1.3,744,2,nao,veiculo,13900.0,12,0
104559,49,4545.22,3.1,300,1,sim,veiculo,13200.0,60,1
104560,25,1412.0,3.2,631,0,sim,veiculo,3700.0,12,0
104561,48,2967.7,18.7,627,1,nao,pessoal,5700.0,12,0
104562,31,5829.51,2.8,622,1,nao,reforma,19600.0,12,0
104563,44,2624.71,5.3,526,0,nao,pessoal,10200.0,36,0
104564,37,5631.38,6.7,758,2,nao,pessoal,5000.0,24,0
104565,46,1412.0,9.6,574,0,nao,educacao,2800.0,60,0
104566,41,2768.62,2.6,666,3,nao,negocio,6500.0,36,0
104567,18,,0.8,635,3,nao,negocio,17100.0,48,0
104568,42,,2.1,705,1,sim,veiculo,24900.0,12,0
104569,48,2134.43,16.8,826,2,sim,pessoal,2500.0,36,0
104570,45,5689.96,,665,2,sim,educacao,10300.0,36,0
104571,39,6584.83,9.2,749,0,nao,reforma,64900.0,24,0
104572,60,2786.66,0.2,659,1,sim,negocio,7800.0,24,0
104573,44,3169.22,24.4,574,0,nao,veiculo,5900.0,48,0
104574,45,4252.69,4.8,622,1,sim,veiculo,5500.0,48,0
104575,53,1834.63,7.1,603,0,sim,pessoal,6500.0,60,0
104576,44,3030.16,2.0,714,1,sim,pessoal,11500.0,36,0
104577,29,6581.1,13.0,654,1,nao,reforma,30000.0,24,0
104578,18,3732.5,0.5,537,1,nao,negocio,67100.0,60,1
104579,34,3185.21,,611,1,nao,veiculo,5300.0,60,0
104580,49,4365.2,19.3,442,1,sim,pessoal,12200.0,36,0
104581,36,4894.61,0.3,616,0,nao,veiculo,20400.0,12,0
104582,50,6337.52,0.1,640,1,nao,pessoal,17100.0,24,0
104583,42,2804.08,2.1,875,1,nao,negocio,2800.0,48,0
104584,55,9638.43,4.0,815,1,sim,pessoal,45800.0,12,0
104585,36,7334.78,4.3,506,1,nao,pessoal,17600.0,24,1
104586,46,5770.55,17.0,666,2,nao,veiculo,10700.0,24,0
104587,46,2500.89,0.3,669,0,sim,veiculo,5100.0,48,0
104588,58,2364.43,15.3,610,1,sim,reforma,21000.0,36,0
104589,20,2409.81,4.0,618,1,sim,veiculo,18400.0,36,0
104590,34,3590.0,1.7,594,2,sim,negocio,6500.0,48,1
104591,50,1566.73,19.9,883,2,sim,veiculo,1900.0,48,0
104592,59,5439.8,13.5,586,0,nao,pessoal,32600.0,24,0
104593,43,,2.2,684,1,nao,pessoal,94100.0,24,0
104594,36,,1.0,311,0,nao,veiculo,69300.0,24,1
104595,49,2828.21,3.9,747,1,nao,veiculo,4200.0,24,0
104596,50,2677.11,4.3,794,2,sim,veiculo,21200.0,12,0
104597,36,4193.58,6.9,503,2,sim,pessoal,14600.0,36,0
104598,44,3577.29,0.5,573,0,sim,pessoal,3900.0,24,0
104599,54,5287.44,0.6,699,1,nao,pessoal,11000.0,48,0
104600,63,5769.63,8.8,643,0,sim,reforma,12600.0,12,1
104601,49,7478.37,22.3,701,1,sim,reforma,34800.0,60,0
104602,41,2020.5,3.1,603,0,nao,pessoal,3100.0,12,0
104603,39,4159.3,15.0,882,0,nao,veiculo,25600.0,24,0
104604,47,3289.95,0.3,553,0,sim,negocio,15300.0,48,1
104605,39,3487.58,5.6,990,1,nao,pessoal,22500.0,60,0
104606,42,6125.92,1.9,801,0,sim,pessoal,14400.0,12,0
104607,27,5427.46,11.0,748,4,nao,veiculo,24100.0,60,0
104608,56,8942.41,9.2,505,1,sim,pessoal,16800.0,48,1
104609,26,3963.08,2.4,758,2,sim,pessoal,20800.0,36,0
104610,35,3307.68,,719,0,nao,negocio,10000.0,36,0
104611,41,3277.01,7.1,364,2,sim,educacao,10600.0,24,1
104612,64,1596.07,1.2,457,2,sim,reforma,5500.0,24,1
104613,35,7341.99,2.9,686,1,nao,negocio,9000.0,12,0
104614,32,,16.0,623,1,nao,pessoal,20300.0,12,1
104615,33,4530.37,17.0,573,2,sim,negocio,16700.0,36,0
104616,60,6020.13,,780,0,sim,negocio,43100.0,12,0
104617,18,1412.0,2.0,525,3,nao,veiculo,9700.0,12,1
104618,28,1937.78,3.1,581,1,nao,negocio,4200.0,12,1
104619,73,9703.85,6.8,556,1,sim,educacao,28900.0,36,0
104620,47,4713.94,0.1,706,0,nao,pessoal,6500.0,48,0
104621,27,2309.27,1.7,416,1,nao,pessoal,16900.0,48,1
104622,39,3434.82,23.0,575,1,sim,reforma,14600.0,60,0
104623,41,6844.49,0.2,416,2,sim,veiculo,27000.0,60,0
104624,50,6927.75,3.3,599,0,sim,veiculo,20500.0,24,0
104625,62,1850.24,5.6,734,0,sim,pessoal,3600.0,24,0
104626,45,9665.02,3.2,736,3,sim,pessoal,73000.0,36,0
104627,34,5906.85,,545,1,nao,pessoal,68900.0,12,1
104628,49,3772.03,5.0,709,0,nao,veiculo,29200.0,24,0
104629,32,,16.0,616,1,nao,pessoal,5600.0,60,0
104630,28,5749.35,4.7,817,1,nao,pessoal,25400.0,36,0
104631,19,3693.38,3.0,623,1,nao,negocio,24600.0,36,1
104632,21,1412.0,2.0,300,0,nao,veiculo,5200.0,48,0
104633,29,2871.11,5.6,756,0,nao,negocio,32300.0,60,0
104634,26,17502.49,10.0,580,1,nao,pessoal,129600.0,60,0
104635,44,3927.48,24.0,604,1,nao,veiculo,73100.0,60,0
104636,26,2085.2,4.4,684,0,nao,reforma,8200.0,24,0
104637,18,,2.0,455,1,sim,negocio,1300.0,36,1
104638,27,8422.5,4.9,650,2,nao,reforma,30800.0,12,1
104639,34,5534.48,3.9,709,1,sim,negocio,15400.0,60,0
104640,33,7438.37,1.0,687,5,nao,pessoal,28900.0,24,1
104641,58,4750.09,1.0,562,0,sim,pessoal,48500.0,24,1
104642,33,6836.47,16.3,769,2,nao,negocio,17300.0,60,0
104643,51,2598.89,7.2,510,1,sim,veiculo,5500.0,36,0
104644,40,4072.36,0.1,559,0,nao,pessoal,9700.0,24,0
104645,39,4311.71,4.8,622,1,nao,pessoal,55000.0,12,0
104646,30,7067.31,2.3,678,1,nao,educacao,18800.0,36,1
104647,39,4387.76,6.7,598,2,sim,pessoal,17900.0,36,1
104648,31,2372.0,9.2,800,0,sim,veiculo,25100.0,48,0
104649,42,3944.59,7.7,678,0,nao,pessoal,20600.0,24,0
104650,37,1430.97,2.3,650,2,nao,pessoal,1300.0,48,0
104651,29,1412.0,8.1,674,2,nao,veiculo,3700.0,24,0
104652,52,6546.3,22.4,735,0,sim,pessoal,15500.0,60,0
104653,45,3201.27,20.5,671,2,sim,reforma,3900.0,48,0
104654,35,3043.4,1.1,405,1,nao,pessoal,8000.0,60,1
104655,42,6014.21,10.3,782,2,nao,educacao,4100.0,12,0
104656,39,7939.19,4.6,656,2,nao,veiculo,33800.0,60,0
104657,30,4433.11,0.0,729,2,nao,pessoal,15600.0,60,0
104658,41,,5.7,587,0,nao,reforma,24900.0,36,0
104659,33,4522.38,6.7,403,0,nao,veiculo,5300.0,60,1
104660,29,3851.87,4.9,344,2,sim,pessoal,31100.0,48,0
104661,21,3339.6,5.0,517,1,nao,pessoal,8300.0,60,0
104662,36,1753.5,0.3,707,0,nao,veiculo,11900.0,48,0
104663,47,6797.69,3.1,809,0,nao,pessoal,22100.0,60,0
104664,32,1412.0,2.3,679,0,nao,reforma,11900.0,24,1
104665,70,3001.83,0.8,503,1,sim,veiculo,14900.0,24,0
104666,51,4196.59,0.6,538,0,sim,pessoal,15700.0,36,0
104667,56,2683.96,0.5,817,2,sim,pessoal,5700.0,48,0
104668,50,3232.31,15.6,470,0,sim,pessoal,24700.0,24,0
104669,62,11396.63,6.0,913,2,sim,pessoal,35300.0,36,0
104670,31,6140.95,1.4,884,0,nao,veiculo,13200.0,24,0
104671,18,1920.17,2.0,918,4,nao,pessoal,6100.0,60,1
104672,35,2714.19,7.1,689,0,nao,veiculo,9200.0,48,0
104673,47,1990.59,29.3,596,2,sim,pessoal,11800.0,12,0
104674,42,5611.68,1.6,686,0,sim,negocio,6300.0,12,0
104675,43,3355.88,7.5,758,0,nao,veiculo,49100.0,60,0
104676,56,1412.0,1.0,555,4,sim,educacao,6500.0,24,1
104677,45,4158.22,0.1,497,1,sim,veiculo,14400.0,36,0
104678,50,,4.3,603,0,sim,pessoal,24100.0,60,0
104679,29,5540.41,1.4,540,4,nao,veiculo,7700.0,60,1
104680,27,,9.2,801,0,nao,veiculo,11500.0,12,0
104681,59,3376.0,0.3,560,0,sim,reforma,17500.0,36,0
104682,41,11228.54,5.7,652,1,nao,negocio,32900.0,60,1
104683,33,3442.45,14.4,768,1,nao,pessoal,16500.0,24,0
104684,33,5095.3,0.8,806,2,sim,pessoal,28700.0,48,1
104685,32,2518.07,2.3,667,1,nao,reforma,5700.0,48,0
104686,31,4890.12,6.5,690,2,nao,pessoal,36200.0,12,1
104687,25,1412.0,2.7,508,2,sim,educacao,4800.0,24,0
104688,22,,6.0,773,3,nao,reforma,25300.0,24,1
104689,38,1872.8,0.6,804,1,nao,educacao,14400.0,12,0
104690,33,2459.17,3.6,397,0,nao,pessoal,11000.0,12,1
104691,53,8243.46,0.3,869,2,sim,pessoal,17700.0,24,0
104692,44,2779.15,,549,2,nao,veiculo,9100.0,36,1
104693,43,5715.11,2.7,717,1,sim,pessoal,36600.0,60,0
104694,31,,9.6,650,1,nao,educacao,19300.0,60,0
104695,39,3626.57,4.3,632,0,sim,veiculo,16500.0,60,0
104696,44,6722.74,4.3,613,1,nao,veiculo,32700.0,48,0
104697,49,5493.53,2.3,511,0,sim,pessoal,18000.0,12,1
104698,39,3925.51,1.8,708,0,nao,veiculo,8400.0,36,0
104699,53,6260.97,,603,0,sim,pessoal,57100.0,48,0
104700,40,10244.74,2.8,470,1,sim,veiculo,47700.0,60,1
104701,50,2918.77,1.6,505,0,sim,pessoal,8500.0,36,0
104702,34,2048.63,11.8,472,4,sim,reforma,4500.0,48,0
104703,18,1599.62,,572,1,nao,educacao,9600.0,60,1
104704,43,6652.61,10.5,703,0,nao,pessoal,22300.0,36,0
104705,49,7634.11,5.8,548,3,sim,pessoal,48000.0,48,0
104706,47,2990.42,6.6,767,0,sim,reforma,6000.0,60,0
104707,45,1412.0,5.4,625,0,sim,reforma,5900.0,48,0
104708,36,2453.51,2.7,602,1,nao,pessoal,6400.0,12,0
104709,30,4465.82,1.2,642,2,nao,pessoal,44400.0,60,1
104710,47,3873.22,10.1,821,1,sim,reforma,16900.0,60,1
104711,45,4344.23,7.4,462,1,nao,veiculo,8400.0,24,0
104712,33,2572.1,2.1,855,2,nao,veiculo,15800.0,60,0
104713,53,,2.9,765,0,sim,pessoal,53100.0,12,0
104714,29,3939.67,12.2,637,1,nao,reforma,11300.0,60,0
104715,33,4735.63,2.3,794,1,nao,pessoal,10200.0,60,0
104716,60,4522.87,3.8,598,0,sim,veiculo,4200.0,24,0
104717,50,5529.32,5.4,677,1,sim,reforma,37500.0,60,0
104718,36,4576.12,,570,0,sim,veiculo,5600.0,12,0
104719,43,2310.89,3.3,766,2,sim,pessoal,7900.0,60,0
104720,42,4675.28,5.4,548,0,sim,pessoal,5800.0,36,0
104721,18,4327.32,2.0,633,0,nao,reforma,44600.0,36,1
104722,29,6157.48,6.2,728,0,nao,negocio,48000.0,60,0
104723,39,4628.88,16.1,776,2,nao,negocio,19400.0,12,0
104724,36,2091.22,20.0,533,0,nao,educacao,13700.0,36,0
104725,43,,0.2,738,2,sim,reforma,8000.0,48,0
104726,54,3261.97,7.1,512,1,sim,negocio,7000.0,12,0
104727,36,3946.55,2.0,360,0,nao,veiculo,5100.0,12,1
104728,27,2971.37,4.5,543,2,nao,negocio,16700.0,36,0
104729,44,2097.76,,749,2,nao,veiculo,4000.0,24,0
104730,36,1910.36,3.2,638,3,nao,veiculo,30400.0,36,1
104731,38,1412.0,2.3,570,0,nao,pessoal,2500.0,36,0
104732,36,1412.0,,647,1,sim,veiculo,9100.0,24,0
104733,67,3854.27,9.7,643,2,sim,pessoal,29000.0,24,0
104734,18,10031.66,0.2,721,3,nao,veiculo,15700.0,24,0
104735,35,9440.26,0.1,430,1,nao,veiculo,25200.0,24,1
104736,40,,,627,0,nao,negocio,6600.0,48,0
104737,31,3633.56,2.8,656,2,nao,educacao,102800.0,12,1
104738,51,1851.77,5.4,463,3,sim,pessoal,5600.0,60,0
104739,50,2013.76,1.7,461,0,nao,reforma,3600.0,12,1
104740,39,1905.69,4.9,593,2,sim,veiculo,9000.0,24,1
104741,37,3178.32,2.3,641,1,sim,pessoal,5900.0,60,0
104742,39,3330.44,2.6,642,5,nao,negocio,11200.0,12,0
104743,39,4231.02,,568,1,sim,pessoal,11300.0,36,0
104744,39,5302.75,7.4,562,1,nao,educacao,25300.0,24,0
104745,38,3024.36,0.7,589,1,nao,pessoal,7600.0,60,0
104746,43,3927.43,11.6,679,0,nao,negocio,9100.0,24,1
104747,49,2247.63,2.7,802,4,nao,reforma,15000.0,12,0
104748,25,1476.97,1.8,351,0,nao,veiculo,6100.0,36,0
104749,27,1412.0,7.6,721,2,nao,pessoal,5000.0,24,0
104750,19,,3.0,626,0,nao,pessoal,4500.0,60,0
104751,50,3441.17,0.1,708,0,nao,pessoal,17500.0,60,0
104752,43,,11.3,794,1,nao,educacao,3700.0,48,0
104753,46,3840.4,,542,0,sim,reforma,15900.0,12,0
104754,23,1514.5,5.6,763,1,nao,pessoal,1800.0,48,0
104755,61,10328.12,12.5,477,1,sim,veiculo,42700.0,12,0
104756,33,2494.8,6.2,657,0,nao,pessoal,9800.0,12,0
104757,42,5539.66,17.5,608,0,sim,reforma,16900.0,24,0
104758,50,7542.78,1.9,646,1,sim,pessoal,15500.0,36,0
104759,28,1904.41,9.4,511,1,nao,educacao,13400.0,36,0
104760,33,3576.51,6.6,697,1,nao,reforma,8000.0,48,0
104761,42,5162.97,26.0,846,2,nao,pessoal,31200.0,36,0
104762,74,4415.9,1.0,514,1,sim,pessoal,29000.0,24,0
104763,44,4747.07,3.3,665,2,nao,veiculo,10100.0,12,0
104764,59,1994.44,6.5,751,1,nao,negocio,10900.0,36,1
104765,54,5620.28,4.0,601,2,sim,pessoal,15200.0,48,0
104766,44,2978.84,0.4,817,0,sim,veiculo,15300.0,24,0
104767,28,3902.35,2.4,584,0,nao,veiculo,7800.0,36,0
104768,53,6873.38,4.0,625,0,sim,pessoal,22500.0,60,0
104769,22,4287.63,,511,1,nao,pessoal,15700.0,24,0
104770,59,5020.14,4.8,656,0,sim,veiculo,17300.0,60,0
104771,42,5420.97,6.5,640,0,nao,pessoal,23800.0,60,0
104772,18,4088.78,2.0,723,0,nao,reforma,8800.0,60,0
104773,36,8094.31,3.0,557,1,nao,negocio,20300.0,12,0
104774,48,3984.67,3.7,551,0,sim,negocio,21400.0,12,0
104775,37,3937.53,11.6,700,0,nao,veiculo,10800.0,48,0
104776,49,6849.06,12.7,822,2,sim,pessoal,17800.0,24,0
104777,30,2522.93,1.4,722,0,nao,veiculo,5300.0,24,0
104778,24,1464.33,,880,0,nao,pessoal,3900.0,36,0
104779,39,4829.45,0.2,712,1,sim,veiculo,9100.0,36,0
104780,40,3325.05,6.7,708,1,nao,pessoal,18000.0,24,0
104781,36,1830.33,2.0,728,0,sim,pessoal,4900.0,12,0
104782,55,5457.33,3.3,833,1,sim,pessoal,10000.0,48,0
104783,30,7259.11,0.1,801,0,sim,pessoal,22500.0,36,0
104784,44,1588.14,2.0,499,1,nao,reforma,2400.0,24,0
104785,41,6608.07,3.4,744,2,nao,negocio,13800.0,60,0
104786,21,1412.0,0.3,674,0,nao,reforma,11100.0,48,1
104787,24,2448.9,4.0,615,0,nao,pessoal,4500.0,36,0
104788,40,10248.0,5.9,410,1,sim,veiculo,32900.0,24,1
104789,64,3459.36,2.2,440,2,sim,reforma,45500.0,48,0
104790,47,4221.75,0.9,593,1,nao,negocio,17200.0,48,1
104791,19,4323.58,0.8,450,0,nao,reforma,11100.0,60,0
104792,18,1412.0,2.0,595,3,nao,pessoal,1500.0,12,1
104793,49,4267.92,,733,0,sim,reforma,16500.0,36,0
104794,39,3814.36,6.7,564,3,sim,pessoal,8400.0,24,0
104795,54,11541.37,17.1,651,1,sim,veiculo,56500.0,60,0
104796,29,1653.15,8.8,501,0,nao,negocio,3900.0,12,0
104797,44,3155.28,1.8,679,1,nao,negocio,13000.0,36,0
104798,50,2486.97,11.1,706,0,sim,pessoal,20700.0,48,0
104799,35,1989.39,1.5,455,0,sim,reforma,10400.0,48,0
104800,35,6532.74,6.6,542,1,nao,pessoal,10400.0,36,0
104801,40,3778.99,4.1,475,2,nao,pessoal,14000.0,36,0
104802,47,2960.1,2.1,706,1,sim,negocio,18500.0,60,0
104803,40,2801.02,14.2,661,1,nao,educacao,3900.0,36,0
104804,52,3040.09,1.8,634,2,nao,pessoal,29300.0,36,1
104805,34,2675.51,2.2,623,0,nao,educacao,10200.0,60,0
104806,24,1522.5,5.6,682,1,nao,pessoal,7500.0,36,0
104807,64,3594.34,14.0,685,1,sim,veiculo,10200.0,36,0
104808,33,2815.1,6.2,576,1,nao,negocio,10100.0,24,0
104809,33,2260.92,0.0,557,1,sim,educacao,4600.0,24,0
104810,39,4009.76,,632,2,nao,veiculo,35500.0,36,1
104811,41,4297.15,15.5,615,0,sim,veiculo,44100.0,24,0
104812,35,2587.26,2.7,908,1,nao,reforma,32800.0,12,0
104813,40,3440.18,,590,1,nao,negocio,4200.0,36,0
104814,40,12207.39,1.3,678,2,sim,pessoal,52100.0,48,0
104815,42,12223.28,1.5,701,1,nao,pessoal,55400.0,12,0
104816,18,1568.11,2.0,822,0,nao,veiculo,3600.0,36,0
104817,63,2506.07,2.4,535,3,sim,veiculo,11000.0,24,0
104818,38,2032.59,13.9,814,0,nao,pessoal,3000.0,12,0
104819,47,7186.21,22.3,621,1,sim,reforma,60800.0,12,0
104820,23,2417.54,4.1,965,3,nao,pessoal,3400.0,48,0
104821,34,3961.22,1.9,687,2,nao,negocio,16100.0,36,0
104822,32,10161.15,,480,0,nao,pessoal,57100.0,60,0
104823,58,4120.22,0.7,614,2,nao,educacao,10100.0,48,0
104824,33,5058.13,4.6,814,1,nao,negocio,40300.0,60,0
104825,49,5461.4,6.2,651,3,nao,veiculo,6400.0,24,0
104826,32,2451.55,0.1,632,1,nao,pessoal,8400.0,36,0
104827,35,6292.09,8.8,733,3,sim,negocio,8000.0,36,0
104828,37,2254.76,3.6,595,0,nao,veiculo,5000.0,36,0
104829,55,8658.97,19.1,613,0,nao,veiculo,22500.0,60,0
104830,18,2026.93,2.0,517,1,sim,pessoal,5100.0,36,0
104831,24,2346.48,8.0,865,0,nao,pessoal,17600.0,24,0
104832,18,1538.72,2.0,481,1,nao,veiculo,2700.0,48,1
104833,27,1911.54,7.6,662,1,nao,reforma,2600.0,24,0
104834,30,2612.78,1.6,702,0,nao,negocio,7100.0,12,0
104835,21,1412.0,5.0,638,0,nao,veiculo,5300.0,36,0
104836,31,,0.0,477,0,sim,pessoal,13900.0,12,1
104837,18,,2.0,510,1,nao,veiculo,14800.0,48,1
104838,28,4972.32,0.8,708,2,nao,pessoal,4800.0,36,0
104839,54,5229.42,8.3,539,2,sim,pessoal,50400.0,60,1
104840,45,2665.67,1.8,371,0,sim,veiculo,5700.0,36,0
104841,42,2959.15,,690,2,nao,pessoal,8800.0,24,1
104842,28,2830.18,4.2,527,2,nao,pessoal,10000.0,36,0
104843,22,6720.51,4.5,722,1,nao,pessoal,6400.0,48,0
104844,26,1995.07,4.3,614,1,nao,pessoal,5400.0,24,1
104845,39,2478.34,1.1,608,2,nao,educacao,15700.0,24,0
104846,50,2227.63,6.7,647,0,nao,veiculo,11400.0,24,0
104847,51,1834.07,5.8,492,1,sim,negocio,4800.0,24,0
104848,48,4806.82,12.3,533,0,nao,negocio,19100.0,60,0
104849,31,3741.04,10.6,606,0,nao,negocio,17300.0,36,0
104850,40,7540.72,19.2,491,0,sim,pessoal,22600.0,36,0
104851,36,6305.43,9.0,733,2,nao,pessoal,29700.0,12,0
104852,38,13604.46,2.4,600,0,nao,veiculo,29500.0,36,0
104853,64,3979.0,3.4,452,1,sim,veiculo,7900.0,48,1
104854,19,2462.6,0.5,567,1,nao,pessoal,7200.0,24,1
104855,37,1759.89,17.1,653,3,sim,pessoal,1400.0,60,0
104856,55,6078.63,,582,1,sim,reforma,32200.0,24,0
104857,22,3167.94,6.0,692,4,nao,reforma,11700.0,24,1
104858,32,4847.37,12.2,715,1,nao,veiculo,14800.0,60,0
104859,34,1855.61,4.0,952,4,nao,pessoal,10500.0,36,0
104860,37,,5.0,790,2,nao,veiculo,19300.0,36,0
104861,21,3275.58,3.3,427,0,nao,reforma,21700.0,60,1
104862,47,4337.31,0.2,593,1,nao,reforma,39200.0,60,0
104863,48,2788.17,10.7,605,3,sim,educacao,11900.0,60,0
104864,46,7647.7,5.1,715,1,sim,veiculo,17400.0,48,0
104865,30,10204.24,3.3,519,1,nao,veiculo,55200.0,36,0
104866,41,2044.85,1.5,571,2,sim,pessoal,4700.0,36,0
104867,29,4848.09,2.0,478,5,nao,pessoal,10700.0,24,0
104868,36,1412.0,1.0,562,1,sim,veiculo,4100.0,24,0
104869,66,5985.84,11.1,567,0,sim,negocio,42000.0,60,0
104870,41,1412.0,0.2,599,1,sim,reforma,7800.0,12,1
104871,26,2349.53,0.4,486,0,nao,veiculo,14000.0,60,0
104872,42,1849.55,1.0,768,1,nao,pessoal,7000.0,24,1
104873,24,2710.71,4.3,701,0,nao,veiculo,13400.0,24,0
104874,26,4974.3,4.2,452,1,nao,pessoal,25000.0,12,1
104875,28,1412.0,4.4,643,1,nao,pessoal,3300.0,24,1
104876,35,,0.3,437,2,sim,veiculo,14400.0,12,1
104877,51,3124.61,3.0,814,0,sim,pessoal,10900.0,24,0
104878,47,9586.55,18.4,850,1,sim,pessoal,26300.0,48,0
104879,46,5041.71,2.3,633,1,sim,pessoal,14200.0,36,0
104880,27,1663.27,4.8,529,0,nao,pessoal,4200.0,12,0
104881,34,2679.2,3.8,554,0,nao,veiculo,7900.0,24,0
104882,43,9060.56,11.9,581,0,sim,reforma,31600.0,12,0
104883,32,5018.55,7.1,626,0,nao,pessoal,26200.0,60,0
104884,37,2171.35,1.7,818,0,sim,pessoal,18800.0,60,0
104885,45,3396.58,3.3,764,2,sim,veiculo,16700.0,24,0
104886,36,3124.66,,766,0,nao,pessoal,11700.0,24,0
104887,43,,2.2,662,0,sim,educacao,3000.0,12,0
104888,59,1617.76,13.3,490,1,sim,educacao,24200.0,48,0
104889,38,2507.51,,540,2,nao,reforma,5700.0,12,0
104890,54,8897.06,1.5,648,3,sim,reforma,20800.0,48,0
104891,47,3258.13,0.0,484,0,nao,reforma,24300.0,24,1
104892,22,2804.15,3.2,680,1,nao,veiculo,5100.0,48,0
104893,27,3433.37,0.5,745,1,nao,reforma,15000.0,24,0
104894,30,11191.02,,711,0,nao,veiculo,29700.0,12,0
104895,30,3320.17,1.6,706,2,nao,veiculo,10000.0,24,0
104896,39,6720.25,3.5,397,0,nao,educacao,24200.0,48,0
104897,47,2891.53,1.5,813,1,sim,educacao,4900.0,48,0
104898,55,3593.02,4.7,436,0,nao,veiculo,11700.0,36,0
104899,44,3918.96,9.6,620,1,sim,negocio,25400.0,24,0
